Timestamp (seconds),Speed (km/h),Latitude coordinate (degrees),Longitude coordinate (degrees),Altitude (meters),Vertical accuracy (degrees),Horizontal accuracy (degrees),Course (degrees),Difcourse: course variation (degrees),Boolean of system activated (1 if >50km/h),Acceleration in X (Gs),Acceleration in Y (Gs),Acceleration in Z (Gs),Acceleration in X filtered by KF (Gs),Acceleration in Y filtered by KF (Gs),Acceleration in Z filtered by KF (Gs),Roll (degrees),Pitch (degrees),Yaw (degrees),X: car position relative to lane center (meters),Phi: car angle relative to lane curvature (degrees),W: road width (meters),"State of the lane det. algorithm [-1=calibrating, 0=initializing, 1=undetected, 2=detected/running]",Distance to ahead vehicle in current lane (meters) [value -1 means no car is detected in front],Time of impact to ahead vehicle (seconds) [distance related to own speed],Number of detected vehicles in this frame (traffic),GPS speed (km/h) [same as in RAW GPS],Maximum allowed speed of current road (km/h),"Reliability of obtained maxspeed (0=unknown, 1=reliable, 2=used previously obtained maxspeed,3=estimated by type of road)","Type of road (1, trunk, secondary...)",Number of lanes in current road,"Estimated current lane (1=right lane, 2=first left lane, 3=second left lane, etc) [experimental]",GPS Latitude used to query OSM (degrees),GPS Longitude used to query OSM (degrees),OSM delay to answer query (seconds),GPS speed (km/h) [same as in RAW GPS]],Behavior
664.87,98.7,40.519745,-3.410957,620.3,3,5,144.5,0.352,1,-0.002,0.025,-0.016,-0.024,0.021,-0.011,-1.584,0.029,1.423,0.111,0.018,2.72,2,32.48,1.18,1,98.7,100,1,0,2,3,40.519947,-3.411145,0.879,98.7,2
665.76,99.5,40.519543,-3.41077,620.1,3,5,144.5,0.352,1,-0.044,0.031,-0.025,-0.049,0.048,-0.013,-1.581,0.033,1.427,0.111,0.019,2.724,2,30.2,1.09,1,99.5,100,1,0,2,3,40.519745,-3.410956,0.931,99.5,2
666.79,100.8,40.519341,-3.410574,620.3,3,5,144.5,0,1,0.086,-0.001,-0.039,0.031,0.003,-0.042,-1.559,0.045,1.434,0.162,-0.009,2.806,2,30.75,1.1,1,100.8,100,1,0,2,3,40.519543,-3.41077,0.828,100.8,2
667.74,101.7,40.519135,-3.410381,619.5,3,5,144.5,0,1,-0.037,0.026,0.009,-0.019,0.032,0.009,-1.541,0.045,1.445,0.192,-0.013,2.752,2,26.03,0.93,1,100.8,100,1,0,2,3,40.519341,-3.410574,1.156,101.7,2
668.78,101.2,40.518925,-3.410185,619,3,5,144.5,0,1,-0.033,0.005,-0.042,-0.012,0.021,-0.036,-1.522,0.037,1.449,0.242,0.005,2.81,2,22.03,0.78,1,101.2,100,1,0,2,3,40.518925,-3.410184,0.785,100.7,2
669.78,100.7,40.518719,-3.409992,618.6,3,5,144.5,0,1,0.05,0.046,-0.023,0.007,0.036,-0.029,-1.512,0.037,1.453,0.253,-0.026,2.868,2,18.19,0.65,1,100.7,100,1,0,2,3,40.518925,-3.410184,0.785,100.7,2
670.75,98.8,40.51852,-3.409805,618.3,3,5,144.5,0,1,-0.022,-0.002,0.005,-0.043,-0.021,-0.118,-1.478,0.041,1.457,0.343,-0.02,2.995,2,14.34,0.52,1,98.8,100,1,0,2,3,40.518719,-3.409991,1.049,98.8,2
671.74,91,40.518345,-3.409641,617,3,5,144.5,0,1,-0.014,0.021,0.007,-0.015,0.014,0.006,-1.49,0.035,1.464,0.313,-0.1,2.804,2,12.66,0.5,1,91,100,1,0,2,3,40.518719,-3.409991,1.049,98.8,2
672.77,89.2,40.518162,-3.409467,617,3,5,144.5,0,1,-0.016,0.005,0.009,-0.02,0.007,0.007,-1.498,0.018,1.461,0.505,-0.07,2.767,2,10.46,0.41,1,91,100,1,0,2,3,40.518345,-3.409641,0.974,89.2,2
673.82,87.1,40.517979,-3.409301,616.5,3,5,144.8,0.352,1,-0.06,-0.023,0.06,-0.033,-0.005,0.056,-1.465,0.03,1.463,0.455,-0.013,2.992,2,11.89,0.49,1,87.1,100,1,0,2,3,40.518162,-3.409467,0.849,87.1,2
674.75,83.9,40.517811,-3.409143,616,3,5,144.8,0.352,1,0.002,0.054,0.044,-0.019,0.044,0.045,-1.5,0.029,1.467,0.374,-0.116,2.851,2,12.13,0.52,1,83.9,100,1,0,2,3,40.517979,-3.409301,1.103,83.9,2
675.77,82.9,40.517639,-3.408984,616.1,3,5,144.5,0.352,1,-0.024,-0.008,0.059,-0.048,-0.009,0.059,-1.53,0.018,1.467,0.283,-0.082,2.871,2,13.3,0.58,1,82.9,100,1,0,2,3,40.517979,-3.409301,1.103,83.9,2
676.77,83.1,40.517467,-3.40883,615.8,3,5,144.8,0.352,1,-0.018,-0.006,0.016,-0.023,0.003,0.014,-1.556,0.009,1.458,0.263,-0.089,2.837,2,14.51,0.63,1,83.1,100,1,0,2,3,40.517639,-3.408983,1.491,83.1,2
677.8,84.5,40.517292,-3.408669,616.5,3,5,145.5,1.055,1,-0.031,-0.036,0.004,0.004,0.005,0.01,-1.56,0.013,1.455,0.192,-0.065,2.792,2,14.57,0.63,1,83.1,100,1,0,2,3,40.517639,-3.408983,1.491,83.1,2
678.78,85.6,40.517113,-3.408515,615.8,3,5,145.9,1.055,1,-0.018,0.029,0.041,0.018,0.008,0.021,-1.575,0.014,1.453,0.152,-0.093,2.694,2,21.14,0.89,1,85.6,100,1,0,2,3,40.517292,-3.408669,1.133,85.6,2
679.77,87.2,40.516937,-3.408369,615.5,3,5,146.2,0.703,1,0.007,-0.001,-0.007,-0.006,0.003,0,-1.586,0.002,1.445,0.182,-0.052,2.718,2,28.11,1.18,1,85.6,100,1,0,2,3,40.517292,-3.408669,1.133,85.6,2
680.77,89.1,40.51675,-3.408211,616.2,3,5,146.6,0.703,1,-0.04,0.048,-0.082,-0.021,0.043,-0.061,-1.58,0.015,1.451,0.182,-0.055,2.768,2,23.03,0.93,1,89.1,100,1,0,2,3,40.516937,-3.408369,1.275,89.1,2
681.82,90.2,40.516556,-3.408043,615.4,3,5,146.6,0.352,1,0.059,0.028,-0.058,0.058,-0.005,-0.041,-1.539,0.026,1.453,0.121,-0.064,2.876,2,22.97,0.93,2,89.1,100,1,0,2,3,40.516556,-3.408043,0.607,90.2,2
682.87,88.9,40.516373,-3.40788,615.1,3,5,147,0.352,1,0.031,-0.002,-0.032,0,0.023,-0.018,-1.516,0.008,1.442,0.101,-0.033,2.812,2,18.01,0.73,2,88.9,100,1,0,2,3,40.516556,-3.408043,0.607,90.2,2
683.75,87.8,40.51619,-3.407732,614.9,3,5,147.3,0.703,1,-0.02,-0.016,-0.003,-0.031,-0.035,-0.005,-1.504,0.04,1.459,0,-0.02,2.828,2,16.68,0.68,1,88.9,100,1,0,2,3,40.516373,-3.40788,0.829,87.8,2
684.75,85.9,40.51601,-3.407571,614.7,3,5,146.6,0.703,1,0.001,0.048,0.038,0.012,0.036,0.018,-1.503,0.015,1.453,-0.253,-0.037,2.869,2,16.5,0.68,1,87.8,100,1,0,2,3,40.51619,-3.407732,0.861,85.9,2
685.77,86.6,40.515831,-3.407421,614.5,3,5,148,1.406,1,-0.016,-0.003,0.028,-0.016,-0.002,0.047,-1.549,0.008,1.447,-0.424,-0.009,2.76,2,19.07,0.8,1,85.9,100,1,0,2,3,40.51601,-3.407571,0.566,85.9,2
686.77,88.6,40.515636,-3.407259,614.3,3,5,148,1.406,1,-0.038,0.024,-0.018,0.029,0.013,-0.016,-1.541,0.001,1.442,-0.545,0.043,2.796,2,18.47,0.77,1,86.6,100,1,0,2,3,40.515831,-3.407421,0.866,88.6,2
687.77,88.5,40.51545,-3.40711,613.8,3,5,149.1,1.055,1,-0.041,-0.001,-0.002,0.008,-0.007,0.005,-1.527,-0.026,1.417,-0.333,0.114,2.805,2,19.32,0.79,1,88.6,100,1,0,2,3,40.515636,-3.407259,0.977,88.5,2
688.81,88.5,40.515266,-3.406975,613,3,5,150.1,2.109,1,-0.074,-0.034,-0.011,-0.001,-0.032,-0.006,-1.527,0.013,1.416,-0.01,0.1,2.815,2,17.82,0.73,1,88.5,100,1,0,2,3,40.51545,-3.40711,0.699,88.5,2
689.75,88.8,40.515076,-3.406838,613.3,3,5,150.5,1.406,1,-0.03,-0.064,-0.016,-0.02,-0.068,-0.008,-1.515,0.046,1.43,0.354,0.062,2.776,2,18.25,0.74,1,88.5,100,1,0,2,3,40.515266,-3.406975,0.899,88.8,2
690.77,88.6,40.514885,-3.406693,611.7,3,5,149.1,1.406,1,0.012,0.042,0.004,0.001,0.038,-0.004,-1.505,0.052,1.453,0.303,-0.014,2.764,2,22.27,0.91,1,88.6,100,1,0,2,3,40.515076,-3.406838,1.129,88.6,2
691.88,88.3,40.51469,-3.406543,611,3,5,148.7,1.758,1,0,-0.008,-0.009,0.011,0.009,-0.011,-1.504,0.041,1.462,-0.071,-0.054,2.861,2,20.89,0.85,2,88.3,100,1,0,2,3,40.51469,-3.406543,0.631,88.3,2
692.77,87.2,40.514503,-3.406387,610.2,3,5,148.4,0.703,1,0.003,0.064,-0.019,-0.009,0.065,-0.014,-1.506,0.012,1.457,-0.515,-0.087,2.934,2,23.21,0.96,2,87.2,100,1,0,2,3,40.51469,-3.406543,0.631,88.3,2
693.76,86.3,40.514313,-3.406233,609.2,3,5,149.4,1.055,1,-0.041,-0.001,0.021,-0.038,-0.016,0.006,-1.506,0.004,1.45,-0.747,-0.011,2.994,2,20.31,0.85,2,86.3,100,1,0,2,3,40.514503,-3.406387,0.668,87.2,2
22.33,93.3,40.519077,-3.410102,620.7,4,5,324.5,0,1,-0.052,0.001,-0.033,-0.019,0.002,-0.015,-1.559,0.025,0.147,0,0,3.5,-1,-1,-1,0,93.3,100,1,0,3,1,40.519077,-3.410102,1.078,92.9,0
23.34,92.9,40.519268,-3.410277,620.8,4,5,324.5,0,1,-0.04,-0.005,-0.01,-0.036,-0.001,-0.009,-1.555,0.005,0.146,0,0,3.5,-1,-1,-1,0,92.9,100,1,0,3,1,40.519077,-3.410102,1.078,92.9,0
24.33,92.7,40.519455,-3.410453,621.2,4,5,324.8,0.352,1,0.01,0.011,0.022,-0.012,0.002,0.002,-1.552,0.008,0.143,0,0,3.5,-1,-1,-1,0,92.7,100,1,0,3,1,40.519455,-3.410453,0.704,92.7,0
25.36,92.7,40.519646,-3.410628,621.3,6,5,324.8,0.352,1,-0.009,0.003,-0.014,-0.02,0.001,-0.005,-1.551,0.012,0.143,-0.333,-0.067,3.667,2,-1,-1,0,92.7,100,1,0,3,1,40.519455,-3.410453,0.704,92.7,0
26.37,92.2,40.519836,-3.4108,621.9,4,5,324.5,0.352,1,-0.003,0.013,0.029,-0.024,0.008,0.016,-1.549,0.017,0.146,-0.374,-0.008,3.703,2,-1,-1,0,92.2,100,1,0,3,1,40.519646,-3.410628,0.875,92.2,0
27.33,92.2,40.52002,-3.410976,622.5,4,5,324.1,0.703,1,0.004,0.036,0.001,-0.006,0.034,0.007,-1.559,0.015,0.146,-0.576,0.022,3.654,2,-1,-1,0,92.2,100,1,0,3,1,40.519836,-3.410801,1.84,91.5,0
28.37,91.5,40.520206,-3.411161,622.4,4,5,324.5,0.352,1,-0.081,-0.006,-0.004,-0.023,0.005,0.004,-1.557,0.01,0.141,-0.616,0.028,3.632,2,-1,-1,0,91.5,100,1,0,3,1,40.519836,-3.410801,1.84,91.5,0
29.34,91.8,40.520382,-3.411326,622.7,4,5,324.5,0.352,1,0.042,0.003,-0.028,0.039,0,-0.007,-1.565,0.009,0.143,-0.687,0.014,3.441,2,-1,-1,0,91.8,100,1,0,2,1,40.520206,-3.411161,0.505,91.5,0
30.34,92.2,40.520573,-3.411505,623.2,4,5,324.5,0,1,-0.123,0.034,0.023,-0.096,0.03,-0.003,-1.572,0.01,0.142,-0.737,-0.007,3.518,2,-1,-1,0,92.2,100,1,0,2,1,40.520382,-3.411326,0.76,91.8,0
31.34,93.3,40.520767,-3.411677,623.5,4,5,324.8,0.352,1,0.034,0.012,0.004,0.006,-0.001,-0.006,-1.576,0.004,0.136,-0.626,0.002,3.581,2,-1,-1,0,93.3,100,1,0,2,1,40.520573,-3.411505,1.283,93.3,0
32.36,93.3,40.520966,-3.411858,623.8,4,5,324.8,0.352,1,-0.048,0.017,-0.013,-0.044,0.015,0,-1.572,0.01,0.135,-0.525,0.066,3.541,2,-1,-1,0,93.3,100,1,0,2,1,40.520573,-3.411505,1.283,93.3,0
33.39,95.4,40.52116,-3.412039,624.1,4,5,325.2,0.352,1,-0.099,-0.009,0.01,-0.041,-0.001,0,-1.569,0.028,0.139,-0.414,0.045,3.581,2,-1,-1,0,95.4,100,1,0,2,1,40.520966,-3.411858,1.58,95.4,0
34.34,94.6,40.521362,-3.412218,624.8,4,5,324.8,0.352,1,0.057,0.008,0.016,-0.001,-0.01,0.007,-1.567,0.032,0.142,-0.343,-0.027,3.536,2,-1,-1,0,94.6,100,1,0,2,1,40.520966,-3.411858,1.58,95.4,0
35.34,94.6,40.521557,-3.412398,625.4,4,5,324.5,0.703,1,0.023,0.014,-0.023,0.012,0.013,0.002,-1.565,0.023,0.145,0.081,0.095,2.251,1,-1,-1,0,94.6,100,1,0,2,1,40.521362,-3.412218,1.162,94.6,0
36.37,93.6,40.521736,-3.412566,625.9,4,5,324.5,0.352,1,-0.068,0.015,0.037,-0.053,0.013,0.016,-1.57,0.024,0.145,-0.354,-0.032,3.594,2,-1,-1,0,93.6,100,1,0,2,1,40.521736,-3.412566,0.695,93.6,0
37.34,94.1,40.521919,-3.412734,626.5,4,5,324.5,0,1,0.031,0.003,0.001,0.007,-0.008,0.006,-1.581,0.02,0.145,-0.414,-0.015,3.525,2,-1,-1,0,94.1,100,1,0,2,1,40.521736,-3.412566,0.695,93.6,0
38.36,94,40.522106,-3.412912,627.1,4,5,324.5,0,1,-0.041,0.019,-0.009,-0.023,0.012,-0.016,-1.577,0.014,0.143,-0.455,0.056,3.549,2,-1,-1,0,94,100,1,0,2,1,40.521919,-3.412734,1.652,94,0
39.34,94,40.522297,-3.413091,627.8,4,5,324.5,0,1,-0.093,-0.026,-0.011,-0.075,-0.017,-0.012,-1.586,0.005,0.145,0,0,3.505,0,-1,-1,0,94,100,1,0,2,1,40.521919,-3.412734,1.652,94,0
40.35,93.1,40.522484,-3.413265,628.8,4,5,324.5,0,1,0.06,-0.067,-0.016,0.015,-0.055,-0.017,-1.584,0.011,0.16,-0.202,-0.049,3.54,1,-1,-1,0,93.1,100,1,0,2,1,40.522297,-3.413091,2.203,93.3,0
41.34,93.3,40.522663,-3.413459,629.8,4,5,322.7,1.758,1,-0.026,-0.045,0.04,-0.036,-0.036,0.015,-1.582,0.033,0.189,-0.263,-0.003,3.556,2,-1,-1,0,93.3,100,1,0,2,1,40.522297,-3.413091,2.203,93.3,0
42.34,94.8,40.522846,-3.413656,630.5,4,5,320.6,3.867,1,-0.001,-0.01,0.01,0.004,-0.007,0.013,-1.594,0.037,0.22,-0.364,-0.022,3.544,2,-1,-1,0,94.8,100,1,0,2,1,40.522297,-3.413091,2.203,93.3,0
43.34,94.1,40.523033,-3.413853,631.5,4,5,318.2,4.57,1,0.005,-0.032,-0.002,0.004,-0.034,-0.005,-1.599,0.03,0.254,-0.374,-0.032,3.529,2,-1,-1,0,94.1,100,1,0,2,1,40.522846,-3.413656,2.095,95.4,0
44.36,95.4,40.523216,-3.41407,632.7,6,5,316.1,4.57,1,-0.083,0.001,-0.02,-0.017,0.005,-0.01,-1.595,0.025,0.288,-0.404,-0.03,3.658,2,-1,-1,0,95.4,100,1,0,2,1,40.522846,-3.413656,2.095,95.4,0
45.42,95.5,40.523399,-3.414298,633.6,4,5,313.9,4.219,1,-0.015,-0.033,-0.018,-0.026,-0.026,0.002,-1.595,0.02,0.316,-0.515,-0.058,3.596,2,-1,-1,0,95.5,100,1,0,2,1,40.522846,-3.413656,2.095,95.4,0
46.34,96.9,40.523567,-3.414539,634.6,6,5,312.2,3.867,1,-0.006,0.01,0.036,0.01,0.001,0.019,-1.592,0.02,0.344,-0.586,0.017,3.527,2,-1,-1,0,96.9,90,3,0,1,1,40.523399,-3.414298,1.321,96.9,0
47.35,96.7,40.523731,-3.414781,635.8,6,5,310.1,3.867,1,0.018,0.024,-0.008,0.024,0.009,0.004,-1.591,0.023,0.369,-0.596,0.032,3.461,2,-1,-1,0,96.7,90,3,0,1,1,40.523399,-3.414298,1.321,96.9,0
48.36,97.1,40.52388,-3.415034,636.8,6,5,307.6,4.57,1,-0.046,0.022,0.006,-0.046,0.01,0.013,-1.59,0.033,0.399,-0.616,0.035,3.646,2,-1,-1,0,96.7,90,3,0,1,1,40.523731,-3.414782,1.293,97.1,0
49.35,98.3,40.524025,-3.415292,637.3,4,5,306.2,3.867,1,-0.048,0.029,-0.002,-0.036,0.027,0,-1.592,0.023,0.416,-0.667,-0.003,3.558,2,-1,-1,0,98.3,90,3,0,1,1,40.523731,-3.414782,1.293,97.1,0
50.35,99.9,40.524174,-3.415573,638,4,5,303.8,3.867,1,0.071,-0.02,0.012,0.04,-0.014,0.014,-1.592,0.017,0.429,-0.626,0.022,3.43,2,-1,-1,0,99.9,90,3,0,1,1,40.523731,-3.414782,1.293,97.1,0
51.41,100.8,40.524307,-3.415846,638.6,4,5,301.6,4.57,1,0.035,0.015,-0.021,0.032,0.012,-0.009,-1.597,0.023,0.446,-0.485,0.056,3.462,1,-1,-1,0,100.8,90,3,0,1,1,40.524025,-3.415292,2.759,100.8,0
52.35,101.8,40.524433,-3.416128,639.1,4,5,299.2,4.57,1,-0.008,-0.035,-0.039,-0.012,-0.037,-0.035,-1.577,0.04,0.463,-0.283,0.086,3.463,2,-1,-1,0,101.8,90,3,0,1,1,40.524025,-3.415292,2.759,100.8,0
53.4,100.9,40.524551,-3.416423,639,4,5,296.4,5.273,1,0.015,-0.019,-0.041,0.029,-0.014,-0.034,-1.534,0.046,0.482,-0.152,0.031,3.562,2,-1,-1,0,100.9,90,3,0,1,1,40.524025,-3.415292,2.759,100.8,0
54.42,99.8,40.524654,-3.416723,638.7,4,5,294.3,4.922,1,0.014,-0.006,-0.003,-0.006,0.002,0,-1.512,0.044,0.497,-0.242,0.009,3.564,2,-1,-1,0,99.8,90,3,0,1,1,40.524025,-3.415292,2.759,100.8,0
55.35,97.8,40.52475,-3.417015,638.4,3,5,291.4,4.922,1,0.009,0.021,-0.015,0.002,0.02,0.017,-1.486,0.039,0.508,-0.303,-0.007,3.582,1,-1,-1,0,97.8,90,3,0,1,1,40.524433,-3.416129,4.869,95.7,0
56.35,96.8,40.52483,-3.417312,637.7,3,5,289.3,4.922,1,0.098,0.028,0.019,0.015,0.034,0.022,-1.496,0.04,0.507,-0.384,-0.035,3.796,1,-1,-1,0,96.8,90,3,0,1,1,40.524433,-3.416129,4.869,95.7,0
57.35,95.7,40.524906,-3.417613,636.9,3,5,287.9,3.516,1,-0.021,0.053,-0.02,0.031,0.046,-0.012,-1.489,0.018,0.495,-0.202,-0.039,4.478,2,-1,-1,0,95.7,90,3,0,1,1,40.524433,-3.416129,4.869,95.7,0
58.35,94.1,40.524975,-3.417906,636.2,3,5,287.2,2.109,1,0.022,0.019,0.013,0.017,0.018,0.01,-1.494,0.008,0.477,-0.404,-0.052,3.855,2,-1,-1,0,94.1,100,1,0,2,1,40.524906,-3.417613,1.509,94.1,0
59.33,93.9,40.525043,-3.418201,635.3,4,5,286.2,1.758,1,-0.021,0.025,0.004,-0.009,0.005,0.001,-1.491,0.017,0.459,-0.384,0.003,3.7,2,-1,-1,0,93.9,100,1,0,2,1,40.524906,-3.417613,1.509,94.1,0
60.33,92.2,40.525108,-3.418489,635,4,5,285.8,1.406,1,-0.005,0.012,-0.014,-0.005,0.019,0.01,-1.49,0.031,0.435,-0.444,0.001,3.658,2,-1,-1,0,92.2,80,1,0,1,1,40.525043,-3.418201,1.165,92.2,0
61.35,92.2,40.525166,-3.418784,634.3,6,5,285.5,0.703,1,-0.073,0.027,0.016,-0.054,0.04,0.003,-1.485,0.003,0.4,-0.525,0.013,3.673,2,-1,-1,0,92.2,80,1,0,1,1,40.525043,-3.418201,1.165,92.2,0
62.38,90,40.525238,-3.419053,633.7,6,5,286.5,1.055,1,-0.04,0.029,-0.007,-0.014,0.018,-0.003,-1.487,-0.002,0.354,-0.495,0.038,3.692,2,-1,-1,0,90,80,1,0,1,1,40.525166,-3.418784,1.305,90,0
63.35,89,40.525299,-3.419339,632.8,6,5,287.2,1.758,1,-0.055,0.008,0.003,-0.034,0.012,0,-1.484,-0.011,0.313,-0.172,0.067,3.694,2,-1,-1,0,89,80,1,0,1,1,40.525166,-3.418784,1.305,90,0
64.35,88.5,40.525364,-3.41961,632,6,5,287.6,1.055,1,0.01,0.002,-0.007,-0.028,-0.005,0.006,-1.496,-0.008,0.27,0.081,0.083,3.646,2,-1,-1,0,88.5,80,1,0,1,1,40.525166,-3.418784,1.305,90,0
65.37,87.4,40.525429,-3.419884,631.3,6,5,289,1.758,1,0.024,0.001,0.009,-0.002,0.004,-0.002,-1.497,0.003,0.224,0.192,0.055,3.694,2,-1,-1,0,87.4,80,1,0,1,1,40.525299,-3.419339,3.189,85.6,0
66.42,85.6,40.525509,-3.420153,630.7,6,5,291.1,3.516,1,-0.009,-0.002,0.028,-0.004,0,0.023,-1.508,-0.01,0.17,0.263,-0.003,3.631,2,-1,-1,0,85.6,80,1,0,1,1,40.525299,-3.419339,3.189,85.6,0
67.34,86.1,40.525578,-3.420414,629.9,6,5,292.9,3.867,1,-0.069,-0.027,0,-0.03,-0.014,-0.005,-1.514,-0.012,0.127,0.424,-0.014,3.599,2,-1,-1,0,86.1,80,1,0,1,1,40.525578,-3.420414,0.569,86.1,0
68.35,86.3,40.525661,-3.42067,629.4,6,5,295,3.867,1,0.003,-0.019,0.022,-0.005,-0.001,0.016,-1.513,-0.004,0.09,0.384,-0.052,3.47,2,-1,-1,0,86.1,80,1,0,1,1,40.525578,-3.420414,0.569,86.1,0
69.37,86.8,40.525753,-3.420933,629,6,5,296.4,3.516,1,0.054,-0.024,-0.009,0.052,-0.009,0.015,-1.52,-0.016,0.056,0.475,-0.043,3.422,2,-1,-1,0,86.8,80,1,0,1,1,40.525661,-3.42067,0.814,86.8,0
70.34,88.4,40.525856,-3.421188,628.6,6,5,297.8,2.812,1,0.024,0.01,-0.012,0.006,0.017,0.005,-1.532,-0.024,0.021,0.364,-0.063,3.541,2,-1,-1,0,88.4,100,3,0,1,1,40.525753,-3.420933,1.081,88.4,0
71.33,87,40.52597,-3.421432,628.2,6,5,301.3,4.922,1,0.052,0.058,0.011,0.014,0.042,0.018,-1.538,-0.06,-0.031,0.091,-0.07,3.584,2,-1,-1,0,88.4,90,1,0,2,1,40.52597,-3.421432,0.617,87,0
72.36,87.6,40.526085,-3.421673,627.9,6,5,304.8,7.031,1,-0.031,-0.005,0.02,-0.009,-0.015,0.011,-1.548,-0.042,-0.077,0.172,0.023,3.502,2,-1,-1,0,87.6,90,1,0,2,1,40.52597,-3.421432,0.617,87,0
73.36,89.1,40.526215,-3.42188,627.7,6,5,306.9,5.625,1,0.027,0.012,0.033,0,0.013,0.019,-1.565,-0.057,-0.117,0.131,0.014,3.537,2,-1,-1,0,89.1,90,1,0,2,1,40.526085,-3.421673,0.941,89.1,0
74.35,90.2,40.526356,-3.422111,627.4,6,5,310.1,5.273,1,-0.035,-0.039,-0.002,-0.052,-0.014,-0.013,-1.565,-0.056,-0.158,0.303,0.055,3.513,2,-1,-1,0,90.2,90,1,0,2,1,40.526215,-3.42188,0.868,90.2,0
75.41,90.9,40.526508,-3.422338,626.8,6,5,312.2,5.273,1,-0.057,0.001,-0.097,-0.027,-0.011,-0.066,-1.556,-0.043,-0.185,0.242,0.009,3.619,2,-1,-1,0,90.9,90,1,0,2,1,40.526356,-3.422111,0.89,90.9,0
76.33,90.4,40.526665,-3.422554,626.4,6,5,315,4.922,1,-0.034,-0.022,-0.043,-0.033,-0.012,-0.05,-1.537,-0.046,-0.214,0.273,0.015,3.574,2,-1,-1,0,90.4,90,1,0,2,1,40.526508,-3.422338,1.743,90.4,0
77.33,89.9,40.526836,-3.422746,625.8,6,5,317.1,4.922,1,-0.032,0.001,0.001,-0.025,0,0,-1.52,-0.041,-0.24,0.323,0.017,3.568,2,-1,-1,0,89.9,90,1,0,2,1,40.526508,-3.422338,1.743,90.4,0
78.33,89.3,40.526997,-3.422934,625.4,4,5,319.6,4.57,1,-0.004,-0.015,0.026,-0.004,-0.016,0.023,-1.522,-0.036,-0.268,0.283,-0.008,3.559,2,-1,-1,0,89.3,90,1,0,2,1,40.526836,-3.422746,0.617,89.9,0
79.33,90.1,40.52718,-3.423122,624.6,4,5,322,4.922,1,-0.026,-0.002,0.022,-0.013,-0.011,0.027,-1.535,-0.044,-0.3,0.212,-0.019,3.57,2,-1,-1,0,90.1,90,1,0,2,1,40.526997,-3.422934,1.317,90.1,0
80.4,91.6,40.527363,-3.423302,624.4,4,5,324.8,5.273,1,0.012,-0.013,0.043,-0.012,-0.024,0.025,-1.544,-0.033,-0.321,0.232,0.019,3.574,2,-1,-1,0,91.6,90,1,0,2,1,40.526997,-3.422934,1.317,90.1,0
81.34,92.2,40.527557,-3.423473,623.9,4,5,326.6,4.57,1,-0.018,-0.001,0.004,-0.027,0.01,0.003,-1.551,-0.048,-0.343,0.152,-0.014,3.597,2,-1,-1,0,92.2,90,1,0,2,1,40.527363,-3.423303,0.947,92.2,0
82.33,93.6,40.527763,-3.423628,623.5,4,5,329.1,4.219,1,0.024,0.016,-0.01,0,0.005,0.002,-1.564,-0.048,-0.363,0.101,-0.028,3.569,2,-1,-1,0,93.6,90,1,0,2,1,40.527557,-3.423474,1.165,93.6,0
83.37,94,40.527966,-3.423779,623.4,4,5,331.5,4.922,1,0.001,-0.013,-0.013,-0.024,-0.024,-0.015,-1.553,-0.057,-0.382,0.162,0.037,3.61,2,-1,-1,0,94,90,1,0,2,1,40.527557,-3.423474,1.165,93.6,0
84.38,94.1,40.528175,-3.423933,622.9,4,5,332.6,3.516,1,-0.042,-0.052,-0.011,0.009,-0.065,-0.003,-1.542,-0.033,-0.373,0.384,0.031,3.511,2,-1,-1,0,94.1,90,1,0,2,1,40.527966,-3.42378,1.478,94.1,0
85.4,94.4,40.528385,-3.424077,622.6,4,5,333.3,1.758,1,-0.021,-0.023,0.003,-0.011,-0.038,0.009,-1.537,-0.013,-0.356,0.253,0.004,3.52,2,-1,-1,0,94.4,90,1,0,2,1,40.527966,-3.42378,1.478,94.1,0
86.33,94.4,40.528595,-3.424214,622.1,3,5,333.3,0.703,1,-0.073,0.004,-0.046,-0.028,0.002,-0.014,-1.52,-0.011,-0.341,0.081,-0.028,3.614,2,-1,-1,0,94.4,90,1,0,2,1,40.528385,-3.424077,1.404,94.4,0
87.35,92.4,40.528805,-3.424357,621.8,4,5,333.3,0,1,-0.064,0,-0.047,-0.043,-0.001,-0.033,-1.51,-0.012,-0.318,-0.04,-0.02,3.605,2,-1,-1,0,92.4,90,1,0,2,1,40.528385,-3.424077,1.404,94.4,0
88.42,91.3,40.529007,-3.42449,621.1,3,5,332.9,0.352,1,0.051,-0.042,-0.006,0.032,-0.032,0.011,-1.495,-0.013,-0.287,-0.061,-0.006,3.619,2,-1,-1,0,91.3,90,1,0,2,1,40.528805,-3.424357,1.002,91.3,0
89.34,90.7,40.529198,-3.424621,620.6,3,5,332.2,1.055,1,-0.059,-0.045,-0.028,-0.029,-0.017,-0.012,-1.492,-0.003,-0.258,-0.222,-0.036,3.694,2,-1,-1,0,90.7,90,1,0,2,1,40.529198,-3.424622,0.846,89.1,0
90.34,89.1,40.529396,-3.424757,620,3,5,331.5,1.406,1,0.051,0.024,-0.006,0.04,0.002,0.008,-1.49,-0.011,-0.227,-0.434,-0.032,3.597,2,-1,-1,0,89.1,90,1,0,2,1,40.529198,-3.424622,0.846,89.1,0
